"idActiveIngredient","nameActiveIngredient","atcCode","umlsCUI","umlsTUI","therapeuticClass","prefLabel","altLabel"
"http://healdb.org/rdf-schema#AI_1790","METOCLOPRAMIDA","http://purl.bioontology.org/ontology/ATC/A03FA01","C0025853","T121","http://purl.bioontology.org/ontology/ATC/A03FA","Propulsives",
"http://healdb.org/rdf-schema#AI_1791","POSACONAZOL","http://purl.bioontology.org/ontology/ATC/J02AC04","C0936148","T109","http://purl.bioontology.org/ontology/ATC/J02AC","Triazole and tetrazole derivatives",
"http://healdb.org/rdf-schema#AI_1791","POSACONAZOL","http://purl.bioontology.org/ontology/ATC/J02AC04","C0936148","T121","http://purl.bioontology.org/ontology/ATC/J02AC","Triazole and tetrazole derivatives",
"http://healdb.org/rdf-schema#AI_1792","ROMIPLOSTIM","http://purl.bioontology.org/ontology/ATC/B02BX04","C2364481","T116","http://purl.bioontology.org/ontology/ATC/B02BX","Other systemic hemostatics in ATC","Other systemic hemostatics"
"http://healdb.org/rdf-schema#AI_1792","ROMIPLOSTIM","http://purl.bioontology.org/ontology/ATC/B02BX04","C2364481","T121","http://purl.bioontology.org/ontology/ATC/B02BX","Other systemic hemostatics in ATC","Other systemic hemostatics"
"http://healdb.org/rdf-schema#AI_1792","ROMIPLOSTIM","http://purl.bioontology.org/ontology/ATC/B02BX04","C2364481","T123","http://purl.bioontology.org/ontology/ATC/B02BX","Other systemic hemostatics in ATC","Other systemic hemostatics"
"http://healdb.org/rdf-schema#AI_1793","DAROLUTAMIDA","http://purl.bioontology.org/ontology/ATC/L02BB06","C4547776","T109","http://purl.bioontology.org/ontology/ATC/L02BB","Anti-androgen hormone antagonists and related agents","Anti-androgens"
"http://healdb.org/rdf-schema#AI_1793","DAROLUTAMIDA","http://purl.bioontology.org/ontology/ATC/L02BB06","C4547776","T121","http://purl.bioontology.org/ontology/ATC/L02BB","Anti-androgen hormone antagonists and related agents","Anti-androgens"
"http://healdb.org/rdf-schema#AI_1794","MEPOLIZUMABE","http://purl.bioontology.org/ontology/ATC/R03DX09","C0969324","T116","http://purl.bioontology.org/ontology/ATC/R03DX","Other systemic drugs for obstructive airway diseases in ATC","Other systemic drugs for obstructive airway diseases"
"http://healdb.org/rdf-schema#AI_1794","MEPOLIZUMABE","http://purl.bioontology.org/ontology/ATC/R03DX09","C0969324","T121","http://purl.bioontology.org/ontology/ATC/R03DX","Other systemic drugs for obstructive airway diseases in ATC","Other systemic drugs for obstructive airway diseases"
"http://healdb.org/rdf-schema#AI_1794","MEPOLIZUMABE","http://purl.bioontology.org/ontology/ATC/R03DX09","C0969324","T129","http://purl.bioontology.org/ontology/ATC/R03DX","Other systemic drugs for obstructive airway diseases in ATC","Other systemic drugs for obstructive airway diseases"
"http://healdb.org/rdf-schema#AI_1796","ACETATO DE POTÁSSIO","http://purl.bioontology.org/ontology/ATC/B05XA17","C0137984","T109","http://purl.bioontology.org/ontology/ATC/B05XA","Electrolyte solutions",
"http://healdb.org/rdf-schema#AI_1796","ACETATO DE POTÁSSIO","http://purl.bioontology.org/ontology/ATC/B05XA17","C0137984","T121","http://purl.bioontology.org/ontology/ATC/B05XA","Electrolyte solutions",
"http://healdb.org/rdf-schema#AI_1799","URÉIA","http://purl.bioontology.org/ontology/ATC/B05BC02","C0041942","T109","http://purl.bioontology.org/ontology/ATC/B05BC","Solutions producing osmotic diuresis",
"http://healdb.org/rdf-schema#AI_1799","URÉIA","http://purl.bioontology.org/ontology/ATC/B05BC02","C0041942","T121","http://purl.bioontology.org/ontology/ATC/B05BC","Solutions producing osmotic diuresis",
"http://healdb.org/rdf-schema#AI_1799","URÉIA","http://purl.bioontology.org/ontology/ATC/B05BC02","C0041942","T123","http://purl.bioontology.org/ontology/ATC/B05BC","Solutions producing osmotic diuresis",
"http://healdb.org/rdf-schema#AI_1799","URÉIA","http://purl.bioontology.org/ontology/ATC/D02AE01","C0041942","T109","http://purl.bioontology.org/ontology/ATC/D02AE","Carbamide products, emollients and protectives","Carbamide products"
"http://healdb.org/rdf-schema#AI_1799","URÉIA","http://purl.bioontology.org/ontology/ATC/D02AE01","C0041942","T121","http://purl.bioontology.org/ontology/ATC/D02AE","Carbamide products, emollients and protectives","Carbamide products"
"http://healdb.org/rdf-schema#AI_1799","URÉIA","http://purl.bioontology.org/ontology/ATC/D02AE01","C0041942","T123","http://purl.bioontology.org/ontology/ATC/D02AE","Carbamide products, emollients and protectives","Carbamide products"
"http://healdb.org/rdf-schema#AI_1808","ARMODAFINILA","http://purl.bioontology.org/ontology/ATC/N06BA13","C1701455","T109","http://purl.bioontology.org/ontology/ATC/N06BA","Centrally acting sympathomimetics",
"http://healdb.org/rdf-schema#AI_1808","ARMODAFINILA","http://purl.bioontology.org/ontology/ATC/N06BA13","C1701455","T121","http://purl.bioontology.org/ontology/ATC/N06BA","Centrally acting sympathomimetics",
"http://healdb.org/rdf-schema#AI_1812","GALSULFASE","http://purl.bioontology.org/ontology/ATC/A16AB08","C1615657","T116","http://purl.bioontology.org/ontology/ATC/A16AB","Enzymes for ALIMENTARY TRACT AND METABOLISM","Enzymes"
"http://healdb.org/rdf-schema#AI_1812","GALSULFASE","http://purl.bioontology.org/ontology/ATC/A16AB08","C1615657","T121","http://purl.bioontology.org/ontology/ATC/A16AB","Enzymes for ALIMENTARY TRACT AND METABOLISM","Enzymes"
"http://healdb.org/rdf-schema#AI_1812","GALSULFASE","http://purl.bioontology.org/ontology/ATC/A16AB08","C1615657","T126","http://purl.bioontology.org/ontology/ATC/A16AB","Enzymes for ALIMENTARY TRACT AND METABOLISM","Enzymes"
"http://healdb.org/rdf-schema#AI_1815","OCITOCINA","http://purl.bioontology.org/ontology/ATC/H01BB02","C0030095","T116","http://purl.bioontology.org/ontology/ATC/H01BB","Oxytocin and analogues",
"http://healdb.org/rdf-schema#AI_1815","OCITOCINA","http://purl.bioontology.org/ontology/ATC/H01BB02","C0030095","T121","http://purl.bioontology.org/ontology/ATC/H01BB","Oxytocin and analogues",
"http://healdb.org/rdf-schema#AI_1815","OCITOCINA","http://purl.bioontology.org/ontology/ATC/H01BB02","C0030095","T125","http://purl.bioontology.org/ontology/ATC/H01BB","Oxytocin and analogues",
"http://healdb.org/rdf-schema#AI_1816","OCRELIZUMABE","http://purl.bioontology.org/ontology/ATC/L04AG08","C1882138","T116","http://purl.bioontology.org/ontology/ATC/L04AG","Monoclonal antibodies",
"http://healdb.org/rdf-schema#AI_1816","OCRELIZUMABE","http://purl.bioontology.org/ontology/ATC/L04AG08","C1882138","T121","http://purl.bioontology.org/ontology/ATC/L04AG","Monoclonal antibodies",
"http://healdb.org/rdf-schema#AI_1816","OCRELIZUMABE","http://purl.bioontology.org/ontology/ATC/L04AG08","C1882138","T129","http://purl.bioontology.org/ontology/ATC/L04AG","Monoclonal antibodies",
"http://healdb.org/rdf-schema#AI_1819","OXCARBAZEPINA","http://purl.bioontology.org/ontology/ATC/N03AF02","C0069751","T109","http://purl.bioontology.org/ontology/ATC/N03AF","Carboxamide derivatives, antiepileptics","Carboxamide derivatives"
"http://healdb.org/rdf-schema#AI_1819","OXCARBAZEPINA","http://purl.bioontology.org/ontology/ATC/N03AF02","C0069751","T121","http://purl.bioontology.org/ontology/ATC/N03AF","Carboxamide derivatives, antiepileptics","Carboxamide derivatives"
"http://healdb.org/rdf-schema#AI_182","CETOPROFENO","http://purl.bioontology.org/ontology/ATC/M02AA10","C0022635","T109","http://purl.bioontology.org/ontology/ATC/M02AA","Antiinflammatory preparations, non-steroids for topical use",
"http://healdb.org/rdf-schema#AI_182","CETOPROFENO","http://purl.bioontology.org/ontology/ATC/M02AA10","C0022635","T121","http://purl.bioontology.org/ontology/ATC/M02AA","Antiinflammatory preparations, non-steroids for topical use",
"http://healdb.org/rdf-schema#AI_182","CETOPROFENO","http://purl.bioontology.org/ontology/ATC/M01AE03","C0022635","T109","http://purl.bioontology.org/ontology/ATC/M01AE","Propionic acid derivatives, antiinflammatory and antirheumatic products","Propionic acid derivatives"
"http://healdb.org/rdf-schema#AI_182","CETOPROFENO","http://purl.bioontology.org/ontology/ATC/M01AE03","C0022635","T121","http://purl.bioontology.org/ontology/ATC/M01AE","Propionic acid derivatives, antiinflammatory and antirheumatic products","Propionic acid derivatives"
"http://healdb.org/rdf-schema#AI_1824","CICLESONIDA","http://purl.bioontology.org/ontology/ATC/R01AD13","C0907850","T109","http://purl.bioontology.org/ontology/ATC/R01AD","Corticosteroid nasal preparations for topical use","Corticosteroids"
"http://healdb.org/rdf-schema#AI_1824","CICLESONIDA","http://purl.bioontology.org/ontology/ATC/R01AD13","C0907850","T121","http://purl.bioontology.org/ontology/ATC/R01AD","Corticosteroid nasal preparations for topical use","Corticosteroids"
"http://healdb.org/rdf-schema#AI_1824","CICLESONIDA","http://purl.bioontology.org/ontology/ATC/R01AD13","C0907850","T123","http://purl.bioontology.org/ontology/ATC/R01AD","Corticosteroid nasal preparations for topical use","Corticosteroids"
"http://healdb.org/rdf-schema#AI_1824","CICLESONIDA","http://purl.bioontology.org/ontology/ATC/R03BA08","C0907850","T109","http://purl.bioontology.org/ontology/ATC/R03BA","Glucocorticoid inhalants for obstructive airway disease","Glucocorticoids"
"http://healdb.org/rdf-schema#AI_1824","CICLESONIDA","http://purl.bioontology.org/ontology/ATC/R03BA08","C0907850","T121","http://purl.bioontology.org/ontology/ATC/R03BA","Glucocorticoid inhalants for obstructive airway disease","Glucocorticoids"
"http://healdb.org/rdf-schema#AI_1824","CICLESONIDA","http://purl.bioontology.org/ontology/ATC/R03BA08","C0907850","T123","http://purl.bioontology.org/ontology/ATC/R03BA","Glucocorticoid inhalants for obstructive airway disease","Glucocorticoids"
"http://healdb.org/rdf-schema#AI_1825","IOEXOL","http://purl.bioontology.org/ontology/ATC/V08AB02","C0022005","T109","http://purl.bioontology.org/ontology/ATC/V08AB","Watersoluble, nephrotropic, low osmolar X-ray contrast media",
"http://healdb.org/rdf-schema#AI_1825","IOEXOL","http://purl.bioontology.org/ontology/ATC/V08AB02","C0022005","T130","http://purl.bioontology.org/ontology/ATC/V08AB","Watersoluble, nephrotropic, low osmolar X-ray contrast media",
"http://healdb.org/rdf-schema#AI_1826","GADODIAMIDA","http://purl.bioontology.org/ontology/ATC/V08CA03","C0082646","T109","http://purl.bioontology.org/ontology/ATC/V08CA","Paramagnetic contrast media",
"http://healdb.org/rdf-schema#AI_1826","GADODIAMIDA","http://purl.bioontology.org/ontology/ATC/V08CA03","C0082646","T130","http://purl.bioontology.org/ontology/ATC/V08CA","Paramagnetic contrast media",
"http://healdb.org/rdf-schema#AI_1828","PEGASPARGASE","http://purl.bioontology.org/ontology/ATC/L01XX24","C0071568","T116","http://purl.bioontology.org/ontology/ATC/L01XX","Other antineoplastic agents in ATC","Other antineoplastic agents"
"http://healdb.org/rdf-schema#AI_1828","PEGASPARGASE","http://purl.bioontology.org/ontology/ATC/L01XX24","C0071568","T121","http://purl.bioontology.org/ontology/ATC/L01XX","Other antineoplastic agents in ATC","Other antineoplastic agents"
"http://healdb.org/rdf-schema#AI_1828","PEGASPARGASE","http://purl.bioontology.org/ontology/ATC/L01XX24","C0071568","T126","http://purl.bioontology.org/ontology/ATC/L01XX","Other antineoplastic agents in ATC","Other antineoplastic agents"
"http://healdb.org/rdf-schema#AI_1830","ONDANSETRONA","http://purl.bioontology.org/ontology/ATC/A04AA01","C0061851","T109","http://purl.bioontology.org/ontology/ATC/A04AA","Serotonin (5HT3) antagonists",
"http://healdb.org/rdf-schema#AI_1830","ONDANSETRONA","http://purl.bioontology.org/ontology/ATC/A04AA01","C0061851","T121","http://purl.bioontology.org/ontology/ATC/A04AA","Serotonin (5HT3) antagonists",
"http://healdb.org/rdf-schema#AI_1831","NIVOLUMABE","http://purl.bioontology.org/ontology/ATC/L01FF01","C3657270","T116","http://purl.bioontology.org/ontology/ATC/L01FF","PD-1/PDL-1 (Programmed cell death protein 1/death ligand 1) inhibitors",
"http://healdb.org/rdf-schema#AI_1831","NIVOLUMABE","http://purl.bioontology.org/ontology/ATC/L01FF01","C3657270","T121","http://purl.bioontology.org/ontology/ATC/L01FF","PD-1/PDL-1 (Programmed cell death protein 1/death ligand 1) inhibitors",
"http://healdb.org/rdf-schema#AI_1831","NIVOLUMABE","http://purl.bioontology.org/ontology/ATC/L01FF01","C3657270","T129","http://purl.bioontology.org/ontology/ATC/L01FF","PD-1/PDL-1 (Programmed cell death protein 1/death ligand 1) inhibitors",
"http://healdb.org/rdf-schema#AI_1832","CLORETO DE CARBACOL","http://purl.bioontology.org/ontology/ATC/B05XA04","C0002615","T121","http://purl.bioontology.org/ontology/ATC/B05XA","Electrolyte solutions",
"http://healdb.org/rdf-schema#AI_1832","CLORETO DE CARBACOL","http://purl.bioontology.org/ontology/ATC/B05XA04","C0002615","T197","http://purl.bioontology.org/ontology/ATC/B05XA","Electrolyte solutions",
"http://healdb.org/rdf-schema#AI_1832","CLORETO DE CARBACOL","http://purl.bioontology.org/ontology/ATC/N07AB01","C0006945","T109","http://purl.bioontology.org/ontology/ATC/N07AB","Choline esters, parasympathomimetics","Choline esters"
"http://healdb.org/rdf-schema#AI_1832","CLORETO DE CARBACOL","http://purl.bioontology.org/ontology/ATC/N07AB01","C0006945","T121","http://purl.bioontology.org/ontology/ATC/N07AB","Choline esters, parasympathomimetics","Choline esters"
"http://healdb.org/rdf-schema#AI_1832","CLORETO DE CARBACOL","http://purl.bioontology.org/ontology/ATC/S01EB02","C0006945","T109","http://purl.bioontology.org/ontology/ATC/S01EB","Parasympathomimetics, antiglaucoma preparations and miotics","Parasympathomimetics"
"http://healdb.org/rdf-schema#AI_1832","CLORETO DE CARBACOL","http://purl.bioontology.org/ontology/ATC/S01EB02","C0006945","T121","http://purl.bioontology.org/ontology/ATC/S01EB","Parasympathomimetics, antiglaucoma preparations and miotics","Parasympathomimetics"
"http://healdb.org/rdf-schema#AI_1833","IOVERSOL","http://purl.bioontology.org/ontology/ATC/V08AB07","C0063828","T130","http://purl.bioontology.org/ontology/ATC/V08AB","Watersoluble, nephrotropic, low osmolar X-ray contrast media",
"http://healdb.org/rdf-schema#AI_1835","GATIFLOXACINO","http://purl.bioontology.org/ontology/ATC/J01MA16","C0753645","T109","http://purl.bioontology.org/ontology/ATC/J01MA","Fluoroquinolone antibacterials, systemic","Fluoroquinolones"
"http://healdb.org/rdf-schema#AI_1835","GATIFLOXACINO","http://purl.bioontology.org/ontology/ATC/J01MA16","C0753645","T195","http://purl.bioontology.org/ontology/ATC/J01MA","Fluoroquinolone antibacterials, systemic","Fluoroquinolones"
"http://healdb.org/rdf-schema#AI_1835","GATIFLOXACINO","http://purl.bioontology.org/ontology/ATC/S01AE06","C0753645","T109","http://purl.bioontology.org/ontology/ATC/S01AE","Fluoroquinolone antiinfectives, ophthalmologic","Fluoroquinolones"
"http://healdb.org/rdf-schema#AI_1835","GATIFLOXACINO","http://purl.bioontology.org/ontology/ATC/S01AE06","C0753645","T195","http://purl.bioontology.org/ontology/ATC/S01AE","Fluoroquinolone antiinfectives, ophthalmologic","Fluoroquinolones"
"http://healdb.org/rdf-schema#AI_1837","ÁCIDO AMINOBUTÍRICO","http://purl.bioontology.org/ontology/ATC/N03AG03","C0220780","T116","http://purl.bioontology.org/ontology/ATC/N03AG","Fatty acid derivatives, antiepileptics","Fatty acid derivatives"
"http://healdb.org/rdf-schema#AI_1837","ÁCIDO AMINOBUTÍRICO","http://purl.bioontology.org/ontology/ATC/N03AG03","C0220780","T121","http://purl.bioontology.org/ontology/ATC/N03AG","Fatty acid derivatives, antiepileptics","Fatty acid derivatives"
"http://healdb.org/rdf-schema#AI_184","CAFEÍNA","http://purl.bioontology.org/ontology/ATC/D11AX26","C0006644","T109","http://purl.bioontology.org/ontology/ATC/D11AX","OTHER DERMATOLOGICAL PREPARATIONS IN ATC","Other dermatologicals"
"http://healdb.org/rdf-schema#AI_184","CAFEÍNA","http://purl.bioontology.org/ontology/ATC/D11AX26","C0006644","T121","http://purl.bioontology.org/ontology/ATC/D11AX","OTHER DERMATOLOGICAL PREPARATIONS IN ATC","Other dermatologicals"
"http://healdb.org/rdf-schema#AI_184","CAFEÍNA","http://purl.bioontology.org/ontology/ATC/N06BC01","C0006644","T109","http://purl.bioontology.org/ontology/ATC/N06BC","Xanthine derivatives, psychostimulants, agents used for ADHD and nootropics","Xanthine derivatives"
"http://healdb.org/rdf-schema#AI_184","CAFEÍNA","http://purl.bioontology.org/ontology/ATC/N06BC01","C0006644","T121","http://purl.bioontology.org/ontology/ATC/N06BC","Xanthine derivatives, psychostimulants, agents used for ADHD and nootropics","Xanthine derivatives"
"http://healdb.org/rdf-schema#AI_1840","IPRIFLAVONA","http://purl.bioontology.org/ontology/ATC/M05BX01","C0123903","T109","http://purl.bioontology.org/ontology/ATC/M05BX","Other drugs affecting bone structure and mineralization in ATC","Other drugs affecting bone structure and mineralization"
"http://healdb.org/rdf-schema#AI_1840","IPRIFLAVONA","http://purl.bioontology.org/ontology/ATC/M05BX01","C0123903","T121","http://purl.bioontology.org/ontology/ATC/M05BX","Other drugs affecting bone structure and mineralization in ATC","Other drugs affecting bone structure and mineralization"
"http://healdb.org/rdf-schema#AI_1841","CALCITRIOL","http://purl.bioontology.org/ontology/ATC/A11CC04","C0006674","T109","http://purl.bioontology.org/ontology/ATC/A11CC","Vitamin D and analogues",
"http://healdb.org/rdf-schema#AI_1841","CALCITRIOL","http://purl.bioontology.org/ontology/ATC/A11CC04","C0006674","T121","http://purl.bioontology.org/ontology/ATC/A11CC","Vitamin D and analogues",
"http://healdb.org/rdf-schema#AI_1841","CALCITRIOL","http://purl.bioontology.org/ontology/ATC/A11CC04","C0006674","T127","http://purl.bioontology.org/ontology/ATC/A11CC","Vitamin D and analogues",
"http://healdb.org/rdf-schema#AI_1841","CALCITRIOL","http://purl.bioontology.org/ontology/ATC/D05AX03","C0006674","T109","http://purl.bioontology.org/ontology/ATC/D05AX","Other antipsoriatics for topical use in ATC","Other antipsoriatics for topical use"
"http://healdb.org/rdf-schema#AI_1841","CALCITRIOL","http://purl.bioontology.org/ontology/ATC/D05AX03","C0006674","T121","http://purl.bioontology.org/ontology/ATC/D05AX","Other antipsoriatics for topical use in ATC","Other antipsoriatics for topical use"
"http://healdb.org/rdf-schema#AI_1841","CALCITRIOL","http://purl.bioontology.org/ontology/ATC/D05AX03","C0006674","T127","http://purl.bioontology.org/ontology/ATC/D05AX","Other antipsoriatics for topical use in ATC","Other antipsoriatics for topical use"
"http://healdb.org/rdf-schema#AI_1842","CLORFENESINA","http://purl.bioontology.org/ontology/ATC/D01AE07","C0008280","T109","http://purl.bioontology.org/ontology/ATC/D01AE","Other antifungals for topical use in ATC","Other antifungals for topical use"
"http://healdb.org/rdf-schema#AI_1842","CLORFENESINA","http://purl.bioontology.org/ontology/ATC/D01AE07","C0008280","T121","http://purl.bioontology.org/ontology/ATC/D01AE","Other antifungals for topical use in ATC","Other antifungals for topical use"
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/A01AC03","C0020268","T109","http://purl.bioontology.org/ontology/ATC/A01AC","Corticosteroids for local oral treatment",
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/A01AC03","C0020268","T121","http://purl.bioontology.org/ontology/ATC/A01AC","Corticosteroids for local oral treatment",
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/A01AC03","C0020268","T125","http://purl.bioontology.org/ontology/ATC/A01AC","Corticosteroids for local oral treatment",
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/A07EA02","C0020268","T109","http://purl.bioontology.org/ontology/ATC/A07EA","Corticosteroids acting locally",
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/A07EA02","C0020268","T121","http://purl.bioontology.org/ontology/ATC/A07EA","Corticosteroids acting locally",
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/A07EA02","C0020268","T125","http://purl.bioontology.org/ontology/ATC/A07EA","Corticosteroids acting locally",
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/D07AA02","C0020268","T109","http://purl.bioontology.org/ontology/ATC/D07AA","Corticosteroids, weak (group I)",
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/D07AA02","C0020268","T121","http://purl.bioontology.org/ontology/ATC/D07AA","Corticosteroids, weak (group I)",
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/D07AA02","C0020268","T125","http://purl.bioontology.org/ontology/ATC/D07AA","Corticosteroids, weak (group I)",
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/D07XA01","C0020268","T109","http://purl.bioontology.org/ontology/ATC/D07XA","Corticosteroids, weak, other combinations",
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/D07XA01","C0020268","T121","http://purl.bioontology.org/ontology/ATC/D07XA","Corticosteroids, weak, other combinations",
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/D07XA01","C0020268","T125","http://purl.bioontology.org/ontology/ATC/D07XA","Corticosteroids, weak, other combinations",
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/S01CB03","C0020268","T109","http://purl.bioontology.org/ontology/ATC/S01CB","Corticosteroids/antiinfectives/mydriatics in combination",
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/S01CB03","C0020268","T121","http://purl.bioontology.org/ontology/ATC/S01CB","Corticosteroids/antiinfectives/mydriatics in combination",
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/S01CB03","C0020268","T125","http://purl.bioontology.org/ontology/ATC/S01CB","Corticosteroids/antiinfectives/mydriatics in combination",
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/S02BA01","C0020268","T109","http://purl.bioontology.org/ontology/ATC/S02BA","Corticosteroids",
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/S02BA01","C0020268","T121","http://purl.bioontology.org/ontology/ATC/S02BA","Corticosteroids",
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/S02BA01","C0020268","T125","http://purl.bioontology.org/ontology/ATC/S02BA","Corticosteroids",
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/C05AA01","C0020268","T109","http://purl.bioontology.org/ontology/ATC/C05AA","Corticosteroids, topical for treatment of hemorrhoids and anal fissures","Corticosteroids"
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/C05AA01","C0020268","T121","http://purl.bioontology.org/ontology/ATC/C05AA","Corticosteroids, topical for treatment of hemorrhoids and anal fissures","Corticosteroids"
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/C05AA01","C0020268","T125","http://purl.bioontology.org/ontology/ATC/C05AA","Corticosteroids, topical for treatment of hemorrhoids and anal fissures","Corticosteroids"
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/S01BA02","C0020268","T109","http://purl.bioontology.org/ontology/ATC/S01BA","Corticosteroid ophthalmologic antiinflammatory agents, plain","Corticosteroids, plain"
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/S01BA02","C0020268","T121","http://purl.bioontology.org/ontology/ATC/S01BA","Corticosteroid ophthalmologic antiinflammatory agents, plain","Corticosteroids, plain"
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/S01BA02","C0020268","T125","http://purl.bioontology.org/ontology/ATC/S01BA","Corticosteroid ophthalmologic antiinflammatory agents, plain","Corticosteroids, plain"
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/H02AB09","C0020268","T109","http://purl.bioontology.org/ontology/ATC/H02AB","Glucocorticoids, Systemic","Glucocorticoids"
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/H02AB09","C0020268","T121","http://purl.bioontology.org/ontology/ATC/H02AB","Glucocorticoids, Systemic","Glucocorticoids"
"http://healdb.org/rdf-schema#AI_1843","HIDROCORTISONA MICRONIZADA","http://purl.bioontology.org/ontology/ATC/H02AB09","C0020268","T125","http://purl.bioontology.org/ontology/ATC/H02AB","Glucocorticoids, Systemic","Glucocorticoids"
"http://healdb.org/rdf-schema#AI_1847","OXAMNIQUINA","http://purl.bioontology.org/ontology/ATC/P02BA02","C0029994","T109","http://purl.bioontology.org/ontology/ATC/P02BA","Quinoline derivatives and related substances, antitrematodals","Quinoline derivatives and related substances"
"http://healdb.org/rdf-schema#AI_1847","OXAMNIQUINA","http://purl.bioontology.org/ontology/ATC/P02BA02","C0029994","T121","http://purl.bioontology.org/ontology/ATC/P02BA","Quinoline derivatives and related substances, antitrematodals","Quinoline derivatives and related substances"
"http://healdb.org/rdf-schema#AI_1850","METOXISALENO","http://purl.bioontology.org/ontology/ATC/D05AD02","C0025684","T109","http://purl.bioontology.org/ontology/ATC/D05AD","Psoralens for topical use",
"http://healdb.org/rdf-schema#AI_1850","METOXISALENO","http://purl.bioontology.org/ontology/ATC/D05AD02","C0025684","T121","http://purl.bioontology.org/ontology/ATC/D05AD","Psoralens for topical use",
"http://healdb.org/rdf-schema#AI_1850","METOXISALENO","http://purl.bioontology.org/ontology/ATC/D05AD02","C0025684","T123","http://purl.bioontology.org/ontology/ATC/D05AD","Psoralens for topical use",
"http://healdb.org/rdf-schema#AI_1850","METOXISALENO","http://purl.bioontology.org/ontology/ATC/D05BA02","C0025684","T109","http://purl.bioontology.org/ontology/ATC/D05BA","Psoralens for systemic use",
"http://healdb.org/rdf-schema#AI_1850","METOXISALENO","http://purl.bioontology.org/ontology/ATC/D05BA02","C0025684","T121","http://purl.bioontology.org/ontology/ATC/D05BA","Psoralens for systemic use",
"http://healdb.org/rdf-schema#AI_1850","METOXISALENO","http://purl.bioontology.org/ontology/ATC/D05BA02","C0025684","T123","http://purl.bioontology.org/ontology/ATC/D05BA","Psoralens for systemic use",
"http://healdb.org/rdf-schema#AI_1852","BARICITINIBE","http://purl.bioontology.org/ontology/ATC/L04AF02","C4044947","T109","http://purl.bioontology.org/ontology/ATC/L04AF","Janus-associated kinase (JAK) inhibitors (L04AF)","Janus-associated kinase (JAK) inhibitors"
"http://healdb.org/rdf-schema#AI_1852","BARICITINIBE","http://purl.bioontology.org/ontology/ATC/L04AF02","C4044947","T121","http://purl.bioontology.org/ontology/ATC/L04AF","Janus-associated kinase (JAK) inhibitors (L04AF)","Janus-associated kinase (JAK) inhibitors"
